SourceServerName,SourceDatabaseName,id,name,description,type,dialer_id,dialer_target_name,result_file_name,status,tenant_id,application_name,application_id,priority_template_id,disposition_plan_id,timezone_group_id,schedule_id,service_message_id,wait_message_id,recording_schedule_id,exclude_records_for_location,last_modified_date,last_modified_by,lyricall_script_id,language_id,location,service_short_name,music_source_id,agent_answer_mach_disp_id,Completed_Indicator,Last_Update_User_Id,Last_Update_Timestamp,multi_line_reroute_voice_id,personal_greetings_schedule_id,personal_greeting_id,uip_service_id
Domestic_ALM,meldb,496,IH_TN_____M_MSGP,Seg-IH In-House Collections Message Pass Predictive,0,12,IH_TN_____M_MSGP,,0,1,,110000002,110000002,110000005,110000002,110000001,0,110001102,-1,0,2016-08-04 01:03:06.000,psloot,0,1,,IHMSGP,2,0,I,ALM_Extract,2016-03-22 12:10:48.203,-1,-1,0,0
Domestic_ALM,meldb,497,2_TN_____M_1STP,Seg 2 Network 1st Predictive Pass,0,17,2_TN_____M_1STP,,0,1,,221000001,221000001,221000077,221000005,221000001,0,221001026,-1,0,2016-03-24 14:50:35.000,psloot,0,1,,2HB1P,2,0,I,ALM_Extract,2016-03-24 07:54:43.640,-1,-1,0,0
Domestic_ALM,meldb,498,Test1,Test1,0,17,Test1,,0,1,,221000001,221000001,221000009,221000005,221000001,0,221001026,-1,0,2016-03-24 22:57:20.000,jjain11,0,1,,Test1,1,0,I,ALM_Extract,2016-03-24 16:06:28.683,-1,-1,0,0
Domestic_ALM,meldb,500,Test128,Test128,0,17,Test128,,0,1,,221000001,221000001,221000009,221000005,221000001,0,221001026,-1,0,2016-03-24 22:57:56.000,jjain11,0,1,,Test12,1,0,I,ALM_Extract,2016-03-24 16:06:28.683,-1,-1,0,0
Domestic_ALM,meldb,501,Copy_Z_VAS_test,Copy_Z_VAS_test,0,17,Copy_Z_VAS_test,,0,1,,221000001,221000001,221000077,221000005,221000001,0,221001026,-1,0,2018-08-17 16:46:24.000,psloot,0,1,,Copy_Z,0,0,I,ALM_Extract,2016-03-24 17:27:08.263,-1,-1,0,0
Domestic_ALM,meldb,502,D_TN_WCT_M_1STM,Seg-D Working Capital Terms 1st Pass Preview,0,17,D_TN_WCT_M_1STM,,0,1,,221000001,221000001,221000040,221000005,221000001,0,221001026,-1,0,2016-04-01 13:48:46.000,psloot,0,1,,DWCT1M,1,0,I,ALM_Extract,2016-04-01 06:54:25.023,-1,-1,0,0
Domestic_ALM,meldb,503,D_TN_WCT_M_MSGM,Seg-D Working Capital Terms Message Pass Preview,0,17,D_TN_WCT_M_MSGM,,0,1,,221000001,221000001,221000040,221000005,221000001,0,221001026,-1,0,2016-04-01 13:51:09.000,psloot,0,1,,DWCTMS,1,0,I,ALM_Extract,2016-04-01 06:54:25.027,-1,-1,0,0
Domestic_ALM,meldb,504,Sridevi_test,Sridevi_test1,0,12,Sridevi_test1,,0,1,,0,0,110000002,110000002,110000001,0,0,-1,0,2016-08-04 00:52:11.000,psloot,0,1,,Sridev,0,0,I,ALM_Extract,2016-04-04 03:15:10.410,-1,-1,0,0
Domestic_ALM,meldb,505,D_TN_WCTVM_1STM,Seg-D CWC PREVIEW ANI Phones - Mute Dialer,0,17,D_TN_WCTVM_1STM,,0,1,,221000001,221000001,221000025,221000005,221000001,0,221001026,-1,0,2016-04-04 20:43:33.000,psloot,0,1,,DWCTVM,1,0,I,ALM_Extract,2016-04-04 13:43:47.247,-1,-1,0,0
Domestic_ALM,meldb,506,T_TN_POB_M_BLSP,Costco Accounts with a PO Box Address,0,12,T_TN_POB_M_BLSP,,0,1,,110000002,110000002,110000038,110000002,110000001,0,110001102,-1,0,2016-04-12 13:56:46.000,psloot,0,1,,POBLSP,1,0,I,ALM_Extract,2016-04-07 12:49:54.477,-1,-1,0,0
Domestic_ALM,meldb,507,T_TN_____M_BLSP_D1,Accounts with Citi AutoPay - Hilton Accounts Blaster,0,12,T_TN_____M_BLSP_D1,,0,1,,110000002,110000002,110000045,110000002,110000001,0,110001102,-1,0,2018-03-09 12:55:02.000,psloot,0,1,,POBLP1,2,0,I,ALM_Extract,2016-04-13 16:38:14.373,-1,-1,0,0
