SourceServerName,contact_list_id,contact_list_name,Build_Project_Id,Project_Name,Database_Name,BuildDate,BuildEndDate,tenant_id,GMT_StartDate,GMT_EndDate,Last_Update_Timestamp
Domestic_ALM,954509,J_LN2NC__M1M_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954510,2_LN_VR__M4V_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954511,2_LN_LT5_M3P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954512,2_LN_TST_M3P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954513,2_LN_6T7_M2P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954514,2_LN_LT5_M2P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954515,2_LN_TST_M2P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954516,2_LN_VR__M5V_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954517,2_LN_10K_M1M_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954518,2_LN_TST_M2V_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954519,2_LN_LT5_M1P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954520,2_LN_6T7_M1P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954521,2_LN_GE7_M1P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954522,2_LN_GE7_M2P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954523,2_LN_HUR_M1P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954524,2_LN_HUR_M2P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
